arh,esp
"Ey awi eygwi tʉkin zare'ri, Joseri eygwi re'kʉwikumana, ʉnkuya ɉinase' winʉkuwʉsiri: —“Kʉmʉse'ri, tima, ɉwí, awiri i'ngwi uga i'ngwi kʉtow wirako'ku, rinari, tiwe' tiwe winnʉkʉnigin na'zari chukwin” winʉkey,","José tuvo otro sueño y también se lo contó a sus hermanos. Les dijo:—He tenido otro sueño. En él veía que el sol, la luna y once estrellas se postraban ante mí."
¿Kwa say egipsiw nʉgwa'nay gwi nisi nʉnʉgwakʉme'ɉuri ki ey nikwe?’ kʉyana.,"¿Es que quieres matarme también a mí, como hiciste ayer con el egipcio?»."
—“Bema neki gʉmʉsinʉ nʉn tá nʉnha'chwʉya tʉnhʉn gwa'sa ʉwari; a'nʉ murinu awʉn kawa ga'nʉkʉtʉn a'ɉanaɉuri ɉiwʉse' ʉndin kʉwite awʉnʉnkʉri duri na'nʉnno.,"Pero a quien sea causa de pecado para uno de estos pequeños que creen en mí, más le valdría que lo arrojaran al fondo del mar con una piedra de molino atada al cuello."
Wintona'ɉuri wertʉn zʉna'ba pari ʉnwina'wite awiri ʉnwingwaka zʉn una”.,"Pero cuando los labradores vieron que se trataba del hijo del amo, se dijeron: «Este es el heredero. Matémoslo, y apoderémonos de su herencia»."
"Etiopese'ri: —“¿Azi nariri a'no'kwʉnnarwe ʉya zachʉn nʉkuwʉsi nʉwiya neki nanu' gun nʉndi?” kʉyanaɉuri. Karruse' ichona awiri nʉcheynʉn asow key ka'gwa'sʉya'me, Feripiri eykʉ ichori acheynʉn asie'ri.",El Espíritu dijo a Felipe:—Adelántate y acércate a ese carro.
"Ikʉnha kinkiri ka'pʉrʉ zana zari zʉn re'nikʉngwa gun nʉndi, ey awi i'ngwi yow zʉnekʉ a'pʉgena ukumanige'ri, Mase' awiri mi tana ɉinase' ipʉnsiri i'ngwi yow tʉgʉnsa akwʉn nuga ɉinari nʉnzey inʉ duna neykari winipana gwi ʉngwa nanu'nʉnno.","Tu descendencia será tan numerosa como el polvo de la tierra: te extenderás a oriente y a occidente, al norte y al sur. Por ti y tu descendencia todos los pueblos de la tierra serán benditos."
(Mt. :-; Jn. :-) Ey awi nʉngwari Jesuri ikʉ anʉmasay anekʉchore'ri Kapernaúm keywʉ ʉnzoyana.,"Cuando Jesús acabó de hablar a la gente que lo escuchaba, entró en Cafarnaún."
"Ey uye' nʉngwa samayʉri i'ngweygwi re'kwʉyase' anʉnkʉre'tonari, ayeygwi ʉnwicha gwi zʉn anuna.",El segundo
"Uye' nʉngwari Pabluri gunʉ ʉnpʉsi gwiomʉ ʉnkʉkichiri geyse' kʉwite una, uye'ki ari azineki kizanu'kʉchʉ nʉnna.","Pablo, sin embargo, se sacudió el reptil arrojándolo al fuego y no experimentó daño alguno."
kwa ¿wakʉ a'sisanige'ri gwiomʉri a'wesʉnno?,"¿O si le pide pescado, le dará una serpiente?"
"Wirako'ku se wininanʉya ɉina ʉndizoya awaki nuse'ri, Niwipaw zʉ gunamʉ warinzanʉ keywʉ José kʉmʉrin amasayri: —“Rinhaɉiri, gʉmʉsinʉ awiri azaku ʉnkʉrigisiri, Egiptu kichi wʉ ʉnzori. Ey awi nʉn ga' mikʉya awkin eymekʉ rinhachusa zʉn awkwa, inʉri Erode kinkiri gʉmʉsinʉ gwaka awʉngwa zʉn a'zari takʉngwa gun neri” kʉyana.","Cuando se marcharon los sabios, un ángel del Señor se apareció en sueños a José y le dijo:—Levántate, toma al niño y a su madre, huye con ellos a Egipto y quédate allí hasta que yo te avise, porque Herodes va a buscar al niño para matarlo."
"awiri nʉn tá nʉnzʉnáchʉká pinna ɉwé miwiwanika zʉn awʉngwa na'nʉnno,",Todos los odiarán por causa de mí;
"Ey uye' nʉngwa Jesuse' guná tosʉyasindi, wiwizanʉri anʉkuseyna anawi, anʉmʉsesiri á inʉ gʉkweyna a'kawi ʉnnikʉnpʉnna.Jesuri a'mʉchʉya ɉina du a'kusana(Mar. :-; Luk. :-)",Jesús le tocó la mano y se le desapareció la fiebre. Y ella se levantó y se puso a atenderlo.Otras curaciones
"Ey awʉndi eygwi chʉká ʉnwina'zani'nige'ri ¿Bemazey kinkiri a'miari ʉnna'nʉnno, inʉri koga nasin gun kʉsani'na nʉndi?” winʉkʉyana.","Así pues, en la resurrección, cuando todos resuciten, ¿de cuál de ellos será esposa, si los siete estuvieron casados con ella?"
"Ey awi eymí ka' a'nikwʉyʉn máykʉnʉ tima niwinzanisi barku Alejandría zanʉ eymí ɉewʉ izagichi nu'nase' ihachori azweingwa narin, ʉya barku sakayri ikʉ zana kawi winʉndinʉna awʉnkawa windekʉkusʉya bunna kʉɉaɉá kʉzarin.",Al cabo de tres meses zarpamos en un buque alejandrino que tenía por mascarón de proa a Cástor y Pólux y que había invernado en aquella isla.
Pilatuse'ri karikʉnʉsin zʉn Jesuri gunʉ ihagakaki nugín a'chuya'me ey winʉkʉyana.,Y es que sabía que a Jesús lo habían entregado por envidia.
"Ey uye' nʉngwa Simonse'ri: —“Niwiwiya, iwa seia'ri wakʉ tosi sey niwe'ney ʉwe' neki i'ngwi kineki tokumu'nʉn awaki nuge'ki eri má nʉya gun awʉndi kʉwitekʉchʉ ʉwa ni” kʉyanaɉu.","Simón le contestó:—Maestro, hemos pasado toda la noche trabajando y no hemos pescado nada; pero, puesto que tú lo dices, echaré las redes."
"Uye'ki judíw ɉinase'ri Pabluri asʉyari winʉka'nugwe zʉn wina'zariri, re'mʉchʉkwey kʉyaya nenʉn zʉn uye' pari Pabluri mʉkʉse' rinha'pʉpʉ nisiri: —“Miwiri ihazatikuma ne unige'ki nʉn neki ʉnnʉka'w nari miwi kingwi zʉn ʉnmiwikʉngwa na'nʉnno, ʉwe' kinkiri iwa pariri judíw nanu' neyka sirigʉn ʉnzoya awnʉngwa ni” winʉkʉyana.","Pero como los judíos no dejaban de llevarle la contraria y de insultarlo, sacudió su capa ante ellos en señal de protesta y les advirtió:—Ustedes son los responsables de cuanto les suceda. Mi conciencia está limpia de culpa; a partir de ahora, me dedicaré a los no judíos.;"
"Niwipaw Niwisakukuri ka'se' pari ana'nuga pinna ɉuna gawiri sisio warin durúnuya gow gwi awiri cheyrwase' ɉwa kʉsʉngwasi kuzoya una. Cheyrwase'ri ana'nuga ikʉsin ʉnkʉnari awʉngwa ɉwa kʉsiri, warin durúnuya ɉina awiri kʉnkʉnʉn kwʉya ɉina nenʉn yow ɉwa kʉsa una. Ey anawi cheyrwase'ri ayey ɉwa kʉsa unaɉu ayey za'kinukʉngwa nari chukuma una. Ey uye'ki cheyrwa igunamʉsi kʉchwi kweyza i'ngwi kineki kú nʉnna.","El hombre puso nombre a todos los animales domésticos, a todas las aves y a todos los animales salvajes. Sin embargo, no encontró entre ellos la ayuda adecuada para sí."
Uye'ki ikʉnha'ri zéyzéy wina'zari gunti arunhá zʉn wina'zanamʉsin eyki tá ni neki wina'zanu' gun rinare pariri Jesuse'ri: —“¿Inʉkí gʉkweynari eyki miwikʉnano?” winʉkʉyana.,"Al decir esto, les mostró las manos y los pies."
"Jesuri Galilea meyna yamʉn yamʉn sinagogase' ʉnhani'kumʉyʉn Ga'kʉnamʉ Duna gowiernu warin zanʉzey, zaka'cho'si nayri, pinna ɉuna ikʉ wichamʉ wina'zʉnari kusinhey neyna.",Jesús recorría toda Galilea enseñando en las sinagogas judías. Anunciaba el evangelio del Reino y curaba toda clase de enfermedades y dolencias de la gente.
Ey awi gunti koga kʉgi' Egiptu agutari zamʉ ana'ni'nari anʉkʉzagichie'ri.,Los siete años de abundancia en Egipto llegaron a su fin
"Listrari i'ngwi cheyrwa kwakumaye' pari koju nari, i'mʉnʉ zana' nai' neyka kwʉya nʉnnari,","Había en Listra un tullido, cojo de nacimiento, que nunca había podido valerse de sus pies."
"nʉngwa, Efraindi durigʉnkiay tosiri iwa Manasese'ri gʉnsin kiay tónaɉuri, akakʉ Israerise' a'wesie', nʉngwa Isreriri, gʉnsin kiay Efraindi kʉchukumaye'ri Manasese'ri durigʉnkiay kʉchukumana.","Después, los tomó a los dos, a Efraín con la mano derecha y a Manasés con la izquierda, y se los acercó a su padre. Así Efraín quedó a la izquierda de Israel y Manasés a su derecha."
"1. uyaba zanu gunti sakuku unkunisi unkeykumungwa ni. 2. uyéy enanuyáy unkuzweykwéy neykari unkuzoya. 3. inu unkamukunasukwéy neyka du chwi, awiri kagumu kumapinretanase resana uyéy unchuney wazweingwasi, jwi mikujuneyka pinnase kawasi zweykwa unchunungwasi.",1. gobernarse por autoridades propias. 2. ejercer las competencias que les correspondan. 3. administrar los recursos y establecer los tributos necesarios para el cumplimiento de sus funciones.
"“Kʉmʉse'ri, yow nari, trigu tasi, ʉya tow tow ʉnkʉɉi anikʉn nuga'ba, nʉnzeyri tow ʉnkʉɉʉn nu'kwari, tá nugwere'ri, miwizeyri pin winimi'na awiri, tiwe' tiwe rinigin na'zari chukwin winʉkey i'e nʉngwa”.","Nos encontrábamos nosotros en el campo atando gavillas. De pronto, mi gavilla se levantó y quedó erguida, mientras que las de ustedes se colocaron alrededor y se inclinaron ante la mía."
Uye' nʉngwari ikʉnha'ri Jesuse' yʉkwa winʉkʉyanay zʉn gun winie'ri winuzweingwa'sa zʉn una.,"Trajeron el pollino adonde estaba Jesús, colocaron encima sus mantos y Jesús montó sobre él."
"Chingwa tima ʉnzanise'ri, Niwipawri, Galilea meyna powru Nasaré ayekʉ agunamʉ warin zanʉ Gabrieri,","«Al hacer esto conmigo, el Señor ha querido librarme de la vergüenza ante los demás».Anuncio del nacimiento de Jesús"
"Frigia, Panfilia, Egiptu awiri Libia kiay zanʉ nariri powru Sirene kiay zanʉ. Nari keywʉri Roma zanʉ winʉnka'nʉya ɉina nenʉ́n émiri anuku'kino,","en Frigia y en Panfilia, en Egipto y en la región de Libia que limita con Cirene; hay visitantes romanos,"
"I’mununuri, gwati kusin winde’rimasayunpana keywu una. Ey uye’ nungwa, Kuri, beki beki sakun nayun pana awiza yun punna, iwa gwatise’ri; beki beki tasiza zu’n kuyana. Nundi santimin kiay unzwein ninza ni. Gwatiseri: nu’ndi, santimin mitakuniza ni. Ey unige’ri, kukwu chamáy unzwein niza ni. Gwatise’ keye’ri: kukwu chamáy mitakuniza ni. Kuri kuyana, ¡beri nutasiza no!; iri ga’nu kuta únwein ninza gunnerikuse’ri eygwi kuyana Gwátise ke’yeri: ey unige’ri, ga´nu kutay mitaka awuniza ni. Iwa, eygwi keywu ku ie’ri: ¡beri nutasiza no!; ey unige’ri, satekay unzwein niza ni. Ey unige’ri, satekay mitakagwi awuninza ni, gwátise’ keye’ri neki, Kuri, sa tekaku unzoya unikwe’ri, nun ataku’ nun ukumungwa ni yana. Ey uwame’ Kuri iwákukin beki beki unzwei’ neyka ni Emey anawun nusi Kuri iwakukin eméy niga ni. Unkuriwiukwa nanuyéikari: umungwi ku re’niku’ nanungwasi, unkuwarunhamu kawa ni.","Una vez el piojo se puso a conversar con una mujer y le dijo: «En tu cabeza, yo camino por todas partes y no me encontrarás». La guati le repitió: «Donde te escondas, te buscaré y te encontraré». A lo que la guati le contestó: «Si te escondes en mi cabeza, yo te hallaré». La guati le respondió: «Escóndete en cualquier parte de mi cabeza y te encontraré». El piojo le dijo: «Me esconderé en el centro de tu cabeza». Desde entonces, el piojo se esconde en la cabeza de las personas y estas hacen un gran esfuerzo por encontrarlo. La guati le replicó: «Te encontraré donde te escondas». El piojo le dijo: «Si me escondo cerca de las orejas o cerca del cuello, a mi nadie me encuentra»."
"Abraandi ikawa uga ikawa kʉtow kʉgi' izare' ɉwakawʉse' kweru kʉbeykumana, iwa Ismaeriri i'ngwi uga máykʉnʉ kʉtow kʉgi' izare' ayeygwi ukumana.","Abrahán tenía noventa y nueve años cuando circuncidó la carne de su prepucio,"
"Ey uye' nʉngwa Joseri, gʉmʉsinʉ awiri azakusin ʉnkʉrigisanaɉuri, seia Egiptu ʉnzoya una.","José se levantó, tomó al niño y a la madre en plena noche y partió con ellos camino de Egipto,"
"chʉnʉn kinki Pabluri asʉya ey kʉno'kwʉn nikwaye'ri. Pabluse'ri, kuseyna awiza neykari tá a'zari wa'kʉn nikwʉyʉn keywʉ a'chwi ɉí iwa'siri,","Estaba escuchando con atención las palabras de Pablo, cuando este fijó su mirada en él y percibió que tenía bastante fe para ser sanado."
"Pabluse' sinturón kʉmʉnuga gusiri, ayasin guna' awiri kʉta rihʉnkʉɉiri: —“Anugwe Dunari, Jerusalendi, sinturón zʉ pawri, judíw ɉinase' eymí awi winʉnkʉɉiri, judíw nanu' neyka ɉinase' winipʉnhasa ukumʉngwa ni gun yeri” niwikein.","Vino a vernos, tomó el cinturón de Pablo, se ató con él los pies y las manos y dijo:—Esto dice el Espíritu Santo: «Así atarán los judíos en Jerusalén al dueño de este cinturón. Después lo entregarán en manos de extranjeros»."
"awiri sinagogase'ri zamʉ umʉn du zari a'kumʉyekʉ, awiri umʉn du zʉnekʉ zʉn winasa' ɉuriri,","les gusta ocupar los primeros puestos en los banquetes, sentarse en los lugares preferentes en las sinagogas,"
"Pabluri awiri Bernawesin sinagogase' pari ʉnwina'chore'ri, ikʉse'ri aykwakʉ sawruba'ri eygwi eymasí kingwi awiwkwa keykumey gwamʉ a'sikumana.","Cuando Pablo y Bernabé salían de la sinagoga, fueron invitados a volver el sábado siguiente para seguir hablando de estos mismos temas."
Iwa asin i'ba'gwiri mowga zagʉya i'ngwiri adurigʉnkiay iwa i'ngweygwiri agʉnsinkiay krususe' gwi kʉchunana.c,Y había un letrero en el que estaba escrito el motivo de la condena: «El rey de los judíos».
"Kuké kindi ɉiwʉse' azoyanari gunti powru Lasea mʉchey, Buenos Puerto ayekʉ akinkumey nare'ri,","Cuando lo doblamos, seguimos costeando con dificultad hasta llegar a un punto llamado Buenos Puertos, cerca de la ciudad de Lasea."
Ey awi winchwa keywʉ uye'ri: —“Pinna mitakʉn gunteri nuku'kinó” keykumaye' nʉngwa,Simón y los que estaban con él fueron en su busca
Uye' nʉngwari sakuku ɉinase'ri winino'kwa uye'ki ó wina'kusi zʉn wingwaka awiza wina'zʉnna.,Los miembros del Consejo perdieron los estribos al oír esto y querían matarlos.
"Ey awi kwimʉkʉnʉse' pari ʉndiyunʉn rinuse'ri Jesuse'ri: —“Ikʉ zʉ Gʉmʉsinʉ warinzanʉ eygwi chʉká ana'zanikʉkin, inʉ achwʉyari inʉse' neki ke'y nánʉkwa” winʉkʉyana.","Mientras bajaban del monte, Jesús les ordenó que no contaran a nadie lo que habían visto, hasta que el Hijo del hombre hubiera resucitado."
Ey uye' nʉngwa Labandi pin ayʉnke mʉchey winkwʉn nuga ɉina zeywamʉ ʉnsʉya'ba winʉkʉchwʉn rinakʉngwasi yow gunʉ wina'sa una.,Entonces Labán invitó a todos los vecinos del lugar a la fiesta de bodas.
"Eymí anʉwa'me zʉn “Posuri Niwipaw chʉká a'zari kwʉya awiri nʉchwʉn nuga” ɉwa kʉsana, ema posuri eyki aya'ba kingwi zʉna ni, powru Kadé awiri Béresin re'nikwʉya'ba zʉnna.","Por eso al pozo aquel, el que se encuentra entre Cadés y Bared, lo llamó Lajay Roí —es decir, Pozo del Viviente que me ve."
"Eyma winʉnkʉwasayʉn ingʉ aykʉnʉ keywʉ rizoyana; ey awi ikʉnha winya'bari: —“Ema cheyrwari eymí gun ni'nandi a'chwi keywʉ, gwakʉn gwa'sa awkweynʉna kinkiri Inʉ uni'nari nanu' gun nʉndi; ʉweri kʉnse' kineki a'gesiza nanu' na'chʉ” winyana.","En este momento se levantó el rey, junto con el gobernador, Berenice y toda la concurrencia."
"Uye'ri Apaw Potifarse'ri Niwipawri José igunamʉsʉya'me, inʉkí ʉwa kinkiri du gunti kizoya'chʉ a'zari,","y mientras estuvo allí, su amo se dio cuenta de que el Señor estaba con José, pues todo cuanto emprendía prosperaba."
"¡Gowiernu dúnʉna awʉnkawa, gowiernu niwitiɉoma Dawise' pari nákʉn nuga! ¡Niwipaw ku'nawarigʉn nikuya awʉnkawa rekʉkumʉyʉn!” wina'kʉnna.","Cuando Jesús entró en Jerusalén, se dirigió al Templo. Después de echar una ojeada por todas partes, como ya estaba anocheciendo, se fue a Betania acompañado de los Doce.La higuera sin fruto"
"“Ey ʉweri nʉndi, mari Pedru nʉnʉnín zʉn mikeywin”, ema a'nʉse pari Nʉn tá winʉnha'chwʉngwa ɉina mʉsesʉnʉngwa gun neri, ey awi ákwa wichʉkwa, ɉumamʉ kʉnʉnase' kineki umʉn ke'y nanʉngwa na'nʉnno.","Por eso te digo que tú eres Pedro, y sobre esta piedra voy a edificar mi Iglesia, y el poder del abismo no la vencerá."
Pilatusikʉ zoyanáɉuri Jesú zʉ gʉchʉ ana'sisa una.,"pero que no había prestado su conformidad ni al acuerdo ni a la actuación de sus colegas. Era natural de Arimatea, un pueblo de Judea, y esperaba el reino de Dios."
"Ey awi ingʉri ʉnzanika awkinkʉchʉ winʉkʉchuya ɉinase' winʉka'chunnari na'nó, ema ɉinari Galilea pari Jerusalenkin winʉkʉchwi wina'wasi rizoyana iwari ikʉnha kingwi gun powru Israerise' Jesú zʉ tetigu ʉndinʉndi.",Él después se apareció durante un buen número de días a quienes lo habían acompañado desde Galilea a Jerusalén. Ellos son ahora sus testigos ante el pueblo.
"Ey anʉwa'me urakʉse' akinkumaye'ri má nʉyaneykari yow niwikákʉse' kuwʉsa ukumaye'ri,","Entonces regresamos adonde vive tu siervo, mi padre, y le comunicamos las palabras de mi señor."
"Ey uye' nʉngwa ga'kumana ɉina, umʉnte wina'zʉna ɉinari, Inʉ du kawi winre'gukʉngwasi keywʉ winʉnni'kumana.",Los apóstoles y los demás dirigentes se reunieron en asamblea para examinar esta cuestión.
"4. sakuku agagusi chókumey zoyeyka, gakunamu abunna zukútuse gwamu gugasin anikwuyukin uzori, akingwi nari, du zwei nunnigeri nanu nunimingwa ni kuyukwasi regúkukwa.",las autoridades garantizarán la adecuada y efectiva participación de la mujer en los niveles decisorios de la administración pública.
"Ey uye' nʉngwa Abrandi Niwipawse' kʉyanay kʉchʉ nisi Harán pari ana'chori ʉnzorie'ri Lori asin ʉnzoyagwi una, awi Abrandi Harán pari ana'chori Kanaán ayarigʉn ʉnzorie'ri koga uga asewa kʉtow kʉgi' izʉnna.","Abrán partió, como le había ordenado el Señor, y con él marchó también Lot. Tenía Abrán setenta y cinco años cuando salió de Jarán."
"Ey awi yow terneru wima ʉnkunakí ʉnnuse'ri, wimʉ na'ba, kesu, nariri tusin wina'kowye'ri, kʉn wa're zamʉ wingʉn nuse'ri, Abranse'ri chow chwʉn nu'na.","Cuando el becerro ya estuvo a punto se lo sirvió acompañado de leche y requesón. Mientras comían, Abrahán se quedó de pie junto a ellos, debajo del árbol."
Ey uye'ri ayʉnke'ri ley wina'rigʉnkuya ɉina risa'gwi nánʉn nu'nari:,y par.; Mt
"—“Ga'kʉnamʉ mikʉnchunha awnʉngwari ema gun nʉndi; powru agutari zʉna zʉ kakʉ nʉnari keywʉri,","—Mira, esta es la alianza que yo hago contigo: tú serás padre de una muchedumbre de pueblos."
"Iwa i'ngwi sinagogase' ingumʉn a'zʉna Krispo za'kinugari asinamʉsin yow Niwisakuku tá wina'chwa una, eymí awi gunti Korintu zanʉ ayeygwi ga'kʉnamʉ winʉkʉno'kuya ɉinari ʉya tá wina'chwi ɉwa winʉnkʉsa gwi una.","Por entonces, Crispo, el jefe de la sinagoga, creyó en el Señor junto con toda su familia. También creyeron y se bautizaron muchos corintios que escucharon el mensaje."
"Jesuse'ri:—“Eymi pari ʉnwinarichona ú, inʉri gaysʉnʉri wichaki neki nuku' gun ne'ki, kʉmʉn zʉndi nuku' kinó” key ie'ri ikʉse'ri winisemasema zʉn una.","—Salgan de aquí. La muchacha no está muerta; está dormida.Al oír esto, todos se rieron de Jesús;"
"winu ka'kwey keywʉ rigisí Niwipawse' awí wina'wenaɉuri: —“Miwise' winʉnkʉbasow winʉkey wina'wesiri,","Tomó luego en sus manos una copa, dio gracias a Dios y dijo:—Tomen esto y repártanlo entre ustedes,"
"ósʉn miwiwʉna ɉinase' pari miwinha'kichi chowchow miwikʉnaku' nari tanʉ kʉzari ka'mʉkariri,",mostrando así su compasióncon nuestros antepasadosy acordándose de cumplir su santa alianza.
"Ey uye'ki Juanse' keywʉ winʉkey ie'ri: —“Nʉndi ɉesin ɉwa miwikʉsu'narwe, ʉwe'ki i'ngweygwi nʉn gwasi ingumʉ́n a'zʉna nákʉn nugari Anugwe Dunasin awiri geysin ɉwa miwikʉsʉngwa gun neri, awi nʉn asin rinhʉnkʉwakʉniza nʉndi inʉ gunteri nanʉnnarwe, sʉpatu sinʉka'yunuga ʉya sí kʉre'tikʉnizʉna'ba kineki a'niku' gun narwʉndi.","Tuvo, pues, Juan que declarar públicamente:—Yo los bautizo con agua, pero viene uno más poderoso que yo. Yo ni siquiera soy digno de desatar las correas de sus sandalias. Él los bautizará con Espíritu Santo y fuego."
Mʉnʉ' mʉnʉ' amʉsesiri báy ʉnnʉwesʉngwari mʉchey gun ʉnnige'” winʉkʉyana.Jesú ʉntokumana(Mt. :-; Luk. :-; Jn. :-),"Levántense, vámonos. Ya está aquí el que me va a entregar.Jesús es arrestado"
Uye'ri ikʉnha'ri wichana zʉn anugwe naní wina'zari ingʉ amʉka' winigakumana.,"Todavía estaban hablando de estas cosas, cuando Jesús se puso en medio de ellos y les dijo:—¡La paz sea con ustedes!"
"Ey anawi trigu aninaya awi ana'pʉsʉn nuse'ri, kanʉ du nanu' neykari ayeygwi aninayagwi awaki ʉnnu'na.","Cuando el trigo germinó y se formó la espiga, apareció también la cizaña."
"(Mar. :-; Luk. :-) Eyma ɉwia'se' kingwi Jesuri urakʉse' pari a'choriri, Galilea ɉe a'kwʉya gakʉn zori anasa uye'ri,",Aquel día salió Jesús de casa y fue a sentarse a la orilla del lago.
"Jesuri ikʉse' ʉndinha'sisa awiri urakʉse' ʉnchona uye'ri, kʉriwiya ɉinase' winʉkʉnasiri: —“Kanʉ du nanu' neyka cheykʉnʉngwi ʉnnu'na zaka'cho'si ga'kʉnamʉ ʉnkʉwasi nʉyʉweykari, eygwi zachʉn niwikuwʉsa ú” kʉyana.","Después de esto, Jesús se despidió de la gente y entró en casa. Sus discípulos se le acercaron y le dijeron:—Explícanos lo que significa la parábola de la cizaña en el campo."
Jesuse'ri:—“Ey gun awʉndi du a'kusʉn zoriwa ni” key ie'ri.,Jesús le dijo:—Yo iré y lo curaré.
"‘Iwa má Belén, Judá ka'gʉmakʉ zanʉ,Judá sakuku rinari winde'gukʉn nuga ɉinari,awa'rin minha'chwʉn nuga neki nanu' gun nʉndi,inʉri Mase' pari kinkiri nʉpowru i'ngwi Israerikʉsanugwenʉya amʉsesʉngwa gun neri’a”.","Tú, Belén, en el territorio de Judá, no eres en modo alguno la menor entre las ciudades importantes de Judá, pues de ti saldrá un caudillo que guiará a mi pueblo Israel."
"Ɉwí a'chonʉya kiay pari buntikʉnʉ ʉncho'si, keywʉ barkuse' a'pʉgeri,","Pero muy pronto se desencadenó un viento huracanado procedente de la isla, el llamado Euroaquilón."
anugwe du nanu' neyka ɉinase'ri: —“Chinuse' chonʉn niwingwasi eymekʉ niwiga'sow key gwamʉ wina'sisana”.,y los espíritus rogaron a Jesús:—Envíanos a los cerdos para que entremos en ellos.
Uye'ri winʉkʉriwiya ɉina Jesú kʉnasiri:—“¿Farisew ɉina emey winya rino'kuye'ri ó wina'zanikʉyin neki me'zanu' ki nʉnhao?” winʉkʉyana.,Entonces los discípulos se acercaron a Jesús y le preguntaron:—¿Sabes que los fariseos se han sentido ofendidos al oírte?
"niwiri: —‘Niwiɉuga kinkiri akakʉ chusʉkwey kʉnanu' neyka naní, chusa awʉnkinkiri ʉnwicha awkinʉnno’ mikeykumaye'ri,","Nosotros dijimos a mi señor que el joven no podía dejar a su padre porque, si lo hacía, el padre moriría."
"Ey uye'ki sanusi rizwein nu'na ɉinase'ri te nikʉngwasi ɉwé winʉkey ie' nʉnkʉri, eygwi ingumʉn ɉumena a'kariri: —“¡Dawi zʉ gʉmʉsinʉ chʉwí nʉhʉnkʉre'gow ú!” kingwi zʉn a'kʉnna.","Entonces el ciego se puso a gritar:—¡Jesús, hijo de David, ten compasión de mí!"
"Ey awi Roma anakinkumaye'ri, Pabluri aykʉnʉ urakʉse' kwʉngwa re'boriri i'ngwi soldaduse' zʉn chungwa nari chukumayʉn.Pabluri Roma ga'kʉnamʉ duna zaka'cho'na","Al llegar a Roma, recibió Pablo autorización para residir en un domicilio particular, con un soldado que lo vigilara dicen: Cuando entramos en Roma, el oficial entregó los detenidos al encargado de los presos extranjeros permitiéndosele a Pablo alojarse fuera del campo militar..Pablo anuncia el mensaje en Roma"
Uye'ki Jesú tá wina'chwʉya ɉinase'ri wina'rigʉnchona uye'ri Sauluri Sesarea ʉnwinuzoyanaɉuri eymí pariri Tarsu ʉnwinga'sa zʉn una.,"Al enterarse, los hermanos lo escoltaron hasta Cesarea y después lo encaminaron a Tarso.Sumario"
"Ey uye' nʉngwa ikʉse'ri, Jesú eyma meyna pari wʉ ʉnzori kinki í gwamʉ a'sikumey,","por lo cual, todos se pusieron a rogar a Jesús que se marchara de su comarca."
"Eriri Josué zʉ gʉmʉsinʉ nʉnna. Josueri Elieser zʉ gʉmʉsinʉ nare', Elieseri Jorin zʉ gʉmʉsinʉ nʉnna. Jorindi Matat zʉ gʉmʉsinʉ nare', Matat'ri Lewí zʉ gʉmʉsinʉ nʉnna.","Jesús, Eliezer, Jorín, Matat, Leví,"
"Ey uye'ri Eroderi mʉray wirako'ku sé wininánʉya ɉina winʉkʉkanʉn gwa'siri, binzari wirako'kuri a'chore wina'risisanari anʉgʉnchore' nʉngwari,",Entonces Herodes hizo llamar en secreto a los sabios para que le informaran con exactitud sobre el tiempo en que habían visto la estrella.
"Ey awi powruse' pari o'kʉrigʉn ʉndinare'ri, Niwipaw zʉ gunamʉse'ri: —“¡Kureni ʉnzagi awnʉngwa me'zari kʉnkʉnakʉ kurenikʉkwa naki! ¡Eygwi anʉnmi'ri goɉiri gakay wa'kʉn neki nuku nánʉkwa, yʉnke sʉwana nugwenʉn nuku'gwawa nánʉkwa, nanu' nʉnnige'ri ayeygwi ʉntena zʉn ʉngwa gun neri!” winʉkey ie'ri.","Y mientras los sacaban fuera de la ciudad, uno de los ángeles le dijo:—¡Corre, ponte a salvo! No mires atrás ni te detengas para nada en el valle. Huye hacia las montañas, si no quieres morir."
"Ikʉnha winye' nʉngwari, Jesú zʉ gʉchʉ neki ʉnchwizanu' nariri Niwipaw zʉ Gunamʉ warin zanʉ mowga nase' zʉn winʉka'choriri: Jesuri chʉka' ana'zanika anawakiri nuku'kinóʼ kʉyʉwa winyame'.","Verdad es que algunas mujeres de nuestro grupo nos han desconcertado, pues fueron de madrugada al sepulcro"
"Awi nʉngwa Niwipaw zʉ gunamʉ ɉinase'ri Lot ey keyri: —“Emi powruse'ri aɉwa sinamʉ eyki mikʉnʉndi, kwa mi gʉmʉsinʉ, kwa míwʉ, kwa mibu'gʉmʉ, kwa aɉwa ne nanʉnki mʉnʉ' wina'chunheyri powruse' pari peykʉ winuzoya ú”.","Los visitantes dijeron a Lot:—¿Tienes más familiares aquí? Saca de este lugar a tus yernos, a tus hijos e hijas, y a todos los familiares que tengas en esta ciudad,"
"Ʉweri Niwipawri agʉmʉsinʉ Jesú anʉkúwi uye'ri miwise' minsʉ, azey Inʉ duna miwikuwʉsiri, Inʉ awanu neyka chukuma awʉngwasi miwikuga'su'nare”.",Y ustedes son los herederos de los profetas y de la alianza que Dios estableció con sus antepasados cuando dijo a Abrahán: Tu descendencia será fuente de bendición para toda la humanidad.
