way,esp
"Otta jia piuunakana, anashii müleka joonoole sümaa nanüiki na jülaamainkana sünain jaa'inrüin süpüshua tü naluwataakat anain jia, ja'itaina nnojoliin. Nnojotsü jaa'inrayaainjatüin ne'e no'upala shii'iree aneein jüchiki natüma. Joonoo sümaa nanüiki waneepia süka süpüshua jaa'in süpüla kojutüinjachin chi Senyotkai jütüma sükajee tia.","Esclavos, acaten en todo momento las órdenes de los amos temporales. No como alguien que se siente vigilado o en plan adulador, sino con la nobleza de los que honran al Señor."
"Jütamaajaa jumaala, joo'uya wo'unaiwa. Alü'ütshi chi aapüinjachikai tekii —nümakalaka namüin.Ata'ünnüshi Jesús","¡Levántense, vámonos! Ya está aquí el que me va a entregar.Jesús es arrestado"
"Tamüshii paala jia: Chi wayuu eekai koo'omüin nütüma tü aapünakat nümüin, aapüneerü soo'omüin nümüin. Akaajasa chi eekai nnojolüin koo'omüin nütüma tü aapünakat nümüin, asütüneerü nuulia.","Porque a todo el que tiene, aún se le dará más, y tendrá de sobra; pero al que no tiene, hasta lo que tenga se le quitará."
"Otta müleka jükatalaale nuulia sümaa nnojolüin jiitaweein jüchikua nümaa, ayatüinjana jia sünain ma'wayuusee. Acheküshi jiite'erüin nia nüchikua. Otta jiakana tooloyuukana, nnojo juu'ulaain suulia ju'wayuuse.","Y si tuviera que separarse, que permanezca sin casarse o se reconcilie con su marido. Y que tampoco el marido se divorcie de su mujer."
"—Jalaina jikaaiwa —nümakalaka Jesús namüin.Je na nikirajüinkana, mayaainje nasakireein sümaa jaralin nia, nnojoishii nasakirüin süka japülin naya sheema asakiraa. “Nia cheje Jesús eera”, müsü naa'in nale'eru'u.","Jesús les dijo:—Acérquense y coman.A ninguno de los discípulos se le ocurrió preguntar: «¿Quién eres tú?», porque sabían muy bien que era el Señor."
Najattakalaka Jesús chi wayuukai sa'akajee tü wayuukolüirua. Ni'itaakalaka nejepira sulu'u nüche'e chi wayuukai. Nejetakalaka saa'u nejepira sünain nushulerüin sünain niyee chi wayuukai.,"Jesús se llevó al hombre aparte de la gente y, cuando ya estaban solos, le metió los dedos en los oídos y le tocó la lengua con saliva."
"Na wayuu aneekünatüjüliikana nütüma Maleiwa süpüla nümüliajaa, waya wayakana. Je eenakünüshii waya nütüma süpüla anoujaa nünain, maa aka sa'akajee tü judíokalüirua oo'ulaka tü gentilekalüirua.","Esos somos nosotros, convocados no solo de entre los judíos, sino también de entre los paganos."
"—Aashin wapülajayaain juulia ayatüinjanain jia aashajaain süchikü türa anülieekat. Joolu'u shialeeitpa'a ne'e joutka sainküin Jerusalén, tü jikirajakat anain. Je sünainmüin tüü, jo'oteein waa'u tü nu'utünüin aa'in chi wayuukai jaashajaakai achikü.","—Les teníamos terminantemente prohibido enseñar en nombre de ese. Pero resulta que ustedes han infestado Jerusalén con su enseñanza, y encima quieren hacernos responsables de la muerte de ese hombre."
"Kojutüinjatü pütüma püi je püshi. Oo'ulaka na wayuukana napüshua, anashii aire püpüla maa aka alin pia püpülajiraa”, makat —nümakalaka Jesús nümüin.","honra a tu padre y a tu madre, y ama a tu prójimo como a ti mismo."
"Je Pablo namaa na nümaajanakana, naapaain anuakat Pafosjee, o'unüin naya Pergemüin, cha'aya sulu'u tü mmakat Panfilia. Je Juan Marcos yala, nüpütüin naya. Ale'ejaashi nia nuchukua'a Jerusalénmüin.","Pablo y sus compañeros se dirigieron por mar desde Pafos hasta Perge, ciudad de Panfilia. Pero Juan se separó allí de ellos y regresó Jerusalén."
"Je nüle'ejapa chi nülaamainkai, talateerü ma'i naa'in nümaa müleka ayatüle naa'inrüin süpüshua tü ni'itaakat nüpüleerua.","¡Feliz aquel criado a quien su amo, al llegar, encuentre cumpliendo con su deber!"
"Maa aka tayakai, chi Shipayakai Wayuu, nnojoishi antüshin taya süpüla shi'yataainjatüin wayuu tamüin, alu'ujasa süpüla ta'yataainjachin sümüin wayuu, je süpüla taashinjatüin wayuu wainma suulia saainjala sünainjee ouktüin taya saa'u —nümakalaka Jesús namüin na nikirajüinkana.Anashi wane mo'usai nütüma Jesús","Porque así también el Hijo del hombre no ha venido para ser servido, sino para servir y dar su vida en pago de la libertad de todos.Curación del ciego Bartimeo"
"Jia alaayuukana, lotüsü ma'i nünüiki Isaías jüchiki, chi nünüikimaajachikai Maleiwa, sünain nümüin mayaa:",¡Hipócritas! Bien profetizó Isaías acerca de ustedes cuando dijo:
"Je süka yapain wane eemerawaa wapüleerua, anashii eere waa'in süpüla wountüinjanain wekerolüin wapüshua'ale sünainmüin tü eemerawaakat, suulia eejüin wa'aka eekai “Müichia mekerolüin pia” nümajüin amüin chi Maleiwakai saaliijee moonooin nia sümaa tü nuluwataakat anain, maa aka naa'in na watuushikana.","Esforcémonos, pues, nosotros por entrar en el descanso que Dios ofrece para que nadie perezca siguiendo el ejemplo de aquellos rebeldes.Todo está patente ante Dios"
Anta müs ü tatünajutu  sumaa apünüinsü susu.,Mi amiga llegó  de improviso  con tres mochilas.
"“Je chi eekai nükanajuuin chi Kama'üraikai nütüma sümaa ayatüin naa'inrüin tü tachekakat nüpüleerua süntaleepa'a sükalia tü saja'lajaainjatkat o'u kasakat süpüshua, laülaajeechi nia tatüma saa'u wayuu sainküin mmakat süpüshua,","Y al vencedor, al que me sea fiel hasta el fin, yo le daré poder sobre las naciones"
"Otta na wayuukana, ko'uko'utshii naya, süka isain nachiki nasouktiajatkat.",A esto no pudieron contestar nada.Lección de buen comportamiento
"Shia anaka alu'u, püikkalaale palajana sa'aka tü e'rajaasükalüirua ne'e. Arütkaa meechia pünainmüin chi eenajitkai pia sünain nümüin pümüin: ‘Wa'lee, jalaichi püikkalaaiwa yaa nü'ütpa'a chi ka'wayuuseshikai’. Kojuteechikalaka pia sütüma süpüshua tü ekaasükalüirua sükajee tia.","Al contrario, cuando te inviten, siéntate en el último lugar; así, al llegar el que te invitó, te dirá: «Amigo, sube hasta este lugar de más categoría». Entonces aumentará tu prestigio delante de los otros invitados."
"“Je jikerolapa sulu'u wane pueulo, müleka kamaneere tü wayuukolüirua jümüin, anashii makatüle jia sümaa jiküin tü aapünakat jümüin.","Cuando lleguen a un pueblo donde los reciban con agrado, coman lo que les ofrezcan."
"Akaajaa Herodes, nüle'ejirüin chi wayuukai wanainmüin nüchikua, süka nnojolin nüntüin sünain wane kaainjalaa nünain. Akaajaa jiakanaya, jütüjaa aa'uchi sünain nnojolüin wane aainjalaa süpüla waapüinjatüin nikii sünain ouktaa.","Y Herodes tampoco, puesto que nos lo ha devuelto. Es evidente que no ha hecho nada que merezca la muerte."
"Shiasa kettaapa sükalia ni'yataain Zacarías sünain sacerdotein nia, o'unüshi nipialu'umüin.","Una vez cumplido el tiempo de su servicio sacerdotal, Zacarías volvió a su casa."
Suukala,Azúcar
"Na Aluwataaushikana otta na anoujashiikana chakana Judea, naapa achikichii na gentilekana sünain anoujaa nünüikü Maleiwakai.",Los apóstoles y los fieles de origen judío se enteraron de que los no judíos habían recibido también el mensaje de Dios.
"Chi Maleiwakai, eepü'üshi namaa sünain naapüin namüin tü eküülü nekapü'ükat.",Todos comieron el mismo alimento espiritual y
"Isasü wainma tü kasa tamüinjatkat jümüin sünain tayoujüin jia saaliijee jiyouktüin tanüiki. Otta tü taküjakat jümüin jiakana sainküin mmakat, shia ne'e tü nüküjalakat tamüin chi kajünalakai taya, süka pansaain waneepia tü nümakat tamüin —nümakalaka namüin.","Tengo muchas cosas que decir de ustedes, y muchas que condenar. Pero lo que digo al mundo es lo que oí al que me envió, y él dice la verdad."
"Je sülatapa kojuya ka'i süchikijee naashajaain Jesús nümaa Tomás, ee'iyataashi nüchikua na'akamüin no'utku na nikirajüinkana sotpa'a tü palaa kanüliakat Galilea, tü Tiberiaskat anüliaya.","Poco después, se apareció Jesús de nuevo a sus discípulos junto al lago de Tiberíades. El hecho ocurrió así:"
"Ajaa, taapir eechi pia aipa'a.","Bueno, yo te aviso hoy en la noche."
"Anashii müleka jümüliajüle wayuu süpüshua, maa aka naa'in chi Jüshikai Maleiwakai sünain nümüliajüin shia”, nümakalaka Jesús namüin na nikirajüinkana.Nnojotsü anain tü ayoojawaakat tü awalayuukalüirua","Sean compasivos, como también el Padre de ustedes es compasivo.No juzgar a la ligera"
momoluu,tener miedo
¿Jü'lakajüin t ü wuin jüsak aa?,¿Ustedes hierven el agua que toman?
Tekia lu'u,Mi derecha
"Tashajüin joolu'u jümüin süchiki jamüinjatüin tü mmakat so'uweena wane ka'i. Na aneekuushikana nütüma Maleiwa süpüla naluwataainjanain saa'u tü kasakat süpüshua so'u ka'ikat tia, nnojoliishii nayain na aapieekana. Nayainjana na wayuukana.",El mundo de que hablamos es el mundo futuro y no lo ha puesto Dios bajo el dominio de los ángeles.
"Shiasa süchikijee nikerolüin Jesús sulu'u wane miichi, narütkaakalaka na nikirajüinkana nünainmüin namüiwa sünain nasakirüin nia:—¿Jamüsü nnojotka'a wountüin wayu'lüin tü yolujaakat nuulia? —namakalaka nümüin.","Más tarde, cuando los discípulos entraron en casa, preguntaron aparte Jesús:—¿Por qué nosotros no pudimos expulsar ese demonio?"
"Müleka shiimüin reje sünain ji’raajüin ma’i taya, ji’raajüin je chi Tashikai wanaa tamaa.","Si en verdad ustedes me conocieran, también a mi Padre conocieran."
"Soto jaa'in wane kasa. Müleka jaapajiraale jukuaippa nümüin wane wayuu süpüla nüchepchiainjanain jia, nieechi jülaamainka. Akaajaa müleka jaapajiraale jukuaippa sünain aa'inraa kasa mojusü, süchepchieena jia kaainjalaa, je oukteena jia saaliijee. Alu'ujasa müleka jaapajiraale jukuaippa nümüin Maleiwa süpüla jüüjüüinjanain jia nümüin, loteerü jukuaippa nu'upala.","Saben de sobra que, si se ponen al servicio de alguien dispuestos a obedecerle, se convierten en sus esclavos: esclavos del pecado que los llevará a la muerte, o bien esclavos de la obediencia Dios que los llevará a vivir correctamente."
"Er, nüchon Josué.Josué, nüchon Eliezer.Eliezer, nüchon Jorim.Jorim, nüchon Matat.Matat, nüchon Leví.","Jesús, Eliezer, Jorín, Matat, Leví,"
Nnojo motüin jaa'in sünain wayeenain aapünüin amüin shikii tü yolujaakalüirua so'uweena ka'ikat tia. ¿Shiaka ma'i iseematüin jüchiki akumajaa sukuaippa kasa o'ttaakat jümüin?,¡Hasta a ángeles tendremos que juzgar! ¡Pues con mayor razón asuntos concernientes a la vida ordinaria!
Shiimüin sünain nnojoleechin eküin taya tachikua tüü wane'ere'eya süntapa nükalia Maleiwa süpüla aluwatawaa shikeraajapa tü ashajünakat tachiki —nümakalaka Jesús namüin.,Porque les digo que no volveré a comerla hasta que tenga su cumplimiento en el reino de Dios.
"“Saa'in pümüin, wane sülaülashikai mma kama'anakai ne'e po’loo miirü surulaat, ¿eeshi süpüla nujuittüin sünain atkawaa nümaa chi nü'ünüü kama'anakai piama shikii miirü surulaat? Acheküsü jülüjain naa'in palajana müleka nükanajeechire chi nü'ünüükai.","O bien: si un rey va a la guerra contra otro rey, ¿no se sentará primero a calcular si con diez mil soldados puede hacer frente a su enemigo, que avanza contra él con veinte mil?"
"Ayatüshi Jesús aashajaain namaa: “Aküjüshi taya nüchiki chi Tashikai jümüin süka sukuaippa tü kasa e'nnaajünakat sainküin mma. Otta so'uweena wane ka'i, nnojoleechi müin aka taya joolu'u sünain ekirajaa jia, alu'ujasa lotüinjatü tanüiki nüchiki.","Hasta ahora les he hablado en lenguaje figurado; pero llega el momento en que no recurriré más a este lenguaje, sino que les hablaré del Padre en forma clara y directa."
"“Tantapa tachukua'a Jerusalénmüin, o'unüshi taya sulu'umüin tü a'waajüleekat Maleiwa sünain aashajawaa nümaa. Je yala, süntakalaka tanainmüin wane müsü aka ta'lapüinkai saa'in","A mi regreso Jerusalén, un día en que estaba orando en el Templo tuve un éxtasis."
"Nnojotsü süpüla “wayuu kaainjarai pia” jümüinjatüin tamüin. Taküjain waneepia tü shiimüinkat jümüin, ¿jamüsü nnojotka'a kapülain jaa'in shia?","¿Quién de ustedes sería capaz de demostrar que yo he cometido pecado? Pues bien, si les digo la verdad, ¿por qué no me creen?"
Anakaja müleka wakaaliijiraale wapüshua sünain kamaneejiraain je sünain waa'inrüin tü anasükat.,y estimulémonos mutuamente en la práctica del amor y de las buenas obras.
"Chi ka'ruwaraikai, antüshi ne'e süpüla a'luwajaa anneerü je o'una'alaa saa'in tü mürütkalüirua. Akaajasa tayakai, antüshi taya süpüla shii'iranajaainjatüin saa'in wayuu tatüma süpüla eeinjatüin waneepia nümaa Maleiwa”, nümataalakalaka Jesús namüin.","El ladrón solo viene para robar, matar y destruir. Yo he venido para que todos tengan vida, y la tengan abundante."
"Nüsouktamaatakalaka Jesús namüin:—Nnojo mmolüin jia, jüchechera jaa'in. Taya tayakalin —nümakalaka namüin.","Pero enseguida Jesús se dirigió a ellos diciendo:—Tranquilícense, soy yo. No tengan miedo."
"Shiasa joo naa'u chi püchonkai, aja'laje'etkai tü puwashirüinkat puulia sünain jieyuu maa'insat, pu'utirüin naa'in wane paa'achon kaüsüshi saa'u nüle'ejüin pünainmüin’.","Y ahora resulta que llega este hijo tuyo, que se ha gastado tus bienes con prostitutas, y mandas matar en su honor el becerro cebado»."
"Pütchikat tüü tasakakat aka jia, tashajala nüka tajapü, nnojotsü nüshajalain chi ashajüikai tamüin.",Este saludo final es de mi puño y letra: Pablo.
"Tü ojoitünakat yaa mmaapü, nnojotsü shiain tü pünajütkat, shia tü waüyeekat ne'e, maa aka maikki je pitshuushi.","Y lo que siembras no es la planta entera que después ha de brotar, sino un simple grano, de trigo o de cualquier otra semilla."
Mapüleesat süpüleerua shikerotüin wane “camello” so'ulu'upünaa wane wutia suuliale'eya shikerotüin wane wayuu washirü cha'aya eere nuluwataain Maleiwa —nümakalaka nümüin.,Es más fácil para un camello pasar por el ojo de una aguja que para un rico entrar en el reino de Dios.
"Otta chi eekai nüchecherüin naa'in su'unnaa tü müliaa ni'rakat, ayateechi o'tte'ennüin tatüma.","Pero el que se mantenga firme hasta el fin, ese se salvará."
"Nu'tte'erüin taya suulia ouktaa sa'akapünaa tü müliaakat. Je müleka müliale taya tachikua, ayateechi taya nu'tte'erüin. Tatüjaa aa'uchi nia sünain naa'inmajeechin taya waneepia suulia ouktaa.","Fue él quien me libró de tan graves peligros de muerte; y continuará, aunque no los más antiguos y mejores, dicen: y continuará librándonos ahora. librándome, pues he puesto en él la esperanza de que así lo hará."
"Tamüshii paala jia: Chi Maleiwakai, nnojoishi Sümaleiwasein wayuu ouktüsü. Sümaleiwase eekai katüin so'u. Shiimüin sünain nnojolüin lotüin tü jünoujakat —nümakalaka Jesús namüin.Tü che'ojaaleekat ma'i süpüla saa'inrüin wayuu","Pues bien, él es Dios de vivos y no de muertos. ¡Ustedes están muy equivocados!El mandamiento principal"
"Je so'u apünüin ka'i shiatapünaamüin, ayateena naya palastüin. Shi'rajaweena wayuu sa'akajeejatü tü e'irukuukat süpüshua sulu'ujee mmakat süpüshua. A'alijinneena naya suulia ojoitünaa.","Tres días y medio estarán expuestos los cadáveres a la vista de gentes de todo pueblo, raza, lengua y nación, sin que nadie pueda darles sepultura."
"‘Taata Abraham, nnojotsü nanoujain tü naküjakat achiki. Akaajasa müleka su'unüle nanainmüin wane wayuu eekai süso'iraain aa'in süchikijee ouktaa, ayaawajaweena naya süpüla noo'ulaainjatüin suulia naainjala’.","El rico replicó: «No, padre Abrahán, solo si alguno de los que han muerto va a hablarles, se convertirán»."
"Je nnojo jüküjiraain alawaa, saa'u juu'ulaainapain suulia süpüshua tü kasa mojusü keejiapü'ükat paala jümüin, tü süchepchiakat atüma jia tü kaainjalaakat.",No anden engañándose unos a otros. Despójense de la vieja y pecadora condición humana
"Nüsouktakalaka Jesús:—Shiimüin tü tamakat jümüin, e'itaaushi tayakai chi Shipayakai Wayuu nütüma Maleiwa süpüla aluwatawaa so'uweena wane ka'i. Otta jia polookana piammüin tekirajüin, saa'u tamaain jia waneepia, aluwataweena jia so'uweena ka'ikat tia naa'u na wayuu Israelkana, na polooshiikana piammüin e'irukuu, sulu'u tü mma jeketkat.","Jesús le respondió:—Les aseguro que el día de la renovación de todas las cosas, cuando el Hijo del hombre se siente en su trono glorioso, ustedes, los que me han seguido, se sentarán también en doce tronos para juzgar a las doce tribus de Israel."
"Nümaleeshia nia Maleiwakai sünain süsalainjatüin nütüma tü wayuukalüirua kepiuunaseetkat nayairua, otta sünain nojuitteenain süchikijee süpüla naa'inrüinjatüin kasa nümüin Maleiwakai sulu'u tü mmakat, tü kasa kojutkat aka nia natüma.","Aunque también le dijo Dios: Someteré a juicio a la nación que los esclavice, y después saldrán de ella y me rendirán culto en este lugar."
"Tajütüinjana joolu'u na apünüinshiikana wawalayuu jünainmüin süpüla nakaalinjain jia sünain akotchajaa tü jüsülajüinjatkat süpüla keraainjatüin shia jütüma. Müleka keraale shia, natüjaweerü aa'u na wayuu yaakana Macedonia sünain pansaain tü tamapü'ükat jüchiki namüin sünain “yapeena naya” tamüin namüin.","Si les envío a esos hermanos, es para que todo lo que he presumido de ustedes no quede reducido a la nada, al menos en este asunto concreto. Así pues, a ver si están de veras preparados, como he andado diciendo,"
Eesü wanee alapajaa shipialu'u toushi.,En la casa de mi abuela hay un velorio.
"Otta nanüiki tamüin tayakai, chi Shipayakai Wayuu, süka te'rajaain mi'iraa sümaa wayuu: ‘Wayuu kasa ale'echi nia, sütünajut tü okotchajütkalüirua neerü nümüin chi sülaülashikai mma, sütünajut tü kaainjaratkalüirua’, müshii naya tamüin sünain nayouktüin tanüiki. Shiimüin tü tamakat, müleka nnojorule taa'inrüin süpüshua tü nachekakat, nnojoleena naya talatüin tamaa. Otta chi wayuu eekai shiimüin sünain nünoujain nünain Maleiwa, nütüjaweerü aa'u sünain shiimüin tü taküjakat nümüin”, nümakalaka Jesús sümüin tü wayuukolüirua.Naapirüin Jesús tü wayuukolüirua nnojotkat ayaawajaweein","Pero después vino el Hijo del hombre que come y bebe, y dicen: «Ahí tienen a uno que es glotón y borracho, amigo de andar con recaudadores de impuestos y gente de mala reputación». Pero la sabiduría se acredita por sus propios resultados. por sus propias obras, aunque numerosos mss. dicen: por sus propios hijos. 7.Lamento por las ciudades rebeldes"
"Je wanaa sümaa waraittüin Jesús sotpa'apünaa tü palaa kanüliakat Galilea, ni'rakalaka Simón oo'ulaka Andrés chi nuwalakai. Ajuna'atshii tü nakusüinkat shiroku tü palaakat süka olojüliin naya jime.","Iba Jesús caminando por la orilla del lago de Galilea, cuando vio Simón y Andrés. Eran pescadores y estaban echando la red en el lago."
Asouktüshi Juan ne'ipajee:—Shia anasükaja'a ma'i sulu'u suushikajaain tü wayuukolüirua nüchiirua Cristo süka shiain nücheküin chi Maleiwakai.,Juan respondió:—El ser humano solo puede recibir lo que Dios quiera darle.
"Waneeshia chi Maleiwakai anajiraakai atüma wayuu süpüshua. Na judíokana, o'yotoona atachiikana, oo'ulaka na gentilekana, mo'yotooju atachiikana, anajiraashii naya napüshua sünainjee ne'e anoujaa nünain Jesucristo.","ya que existe un solo Dios que justifica a todos los que tienen fe, tanto circuncisos como incircuncisos."
"Je shiasa süchikijee tia, o'unüshi Jesús namaa nepialu'umüin, chaa palaamüin Nazaretmüin, sünain jüüjüüin waneepia namüin cha'aya. Je tü niikat süchikijee, jülüjasü saa'in waneepia tü shi'rakat je tü saapakat joolu'u nüchiki chi süchonkai.","El niño regresó Nazaret con sus padres y siguió sujeto a ellos. En cuanto a su madre, guardaba todas estas cosas en lo íntimo de su corazón."
"Anuu nanülia na polookana piammüin wayuu aneekuushikana nütüma: Simón, chi e'itaanakai anülia Pedroin nütüma Jesús.","Los doce designados fueron, entre ellos varios de reconocido valor, omiten este inciso.: Simón, al que puso por sobrenombre Pedro;"
"Jia manoujainsaliikana sünain suso'iraainjatüin saa'in wayuu, soto jaa'in tü nümakat chi Maleiwakai namüin na jutuushinuukana ashajünakat paala sünain maa:","En cuanto a la resurrección de los muertos, ¿no han leído ustedes que Dios dijo:"
"Sümaa tü chiiruajatkat nakua, aküjiraashi José nüchikü namüin na nuwalayuukana sünain niain nia chi nawalakai. Je sükajee tia, nütüjaa aa'ulu chi Faraónkai sünain jaralüin kapüshin José.","Cuando fueron por segunda vez, José se dio a conocer a sus hermanos, y el faraón conoció la ascendencia de José."
"Süchikijee nujuittüin Jesús sulu'ujee tü a'waajüleekat Maleiwa, awaralijaashi nia namaa na nikirajüinkana. Ni'rakalaka wane wayuu mo'usai, jemeishitüjü'iya sümaa mo'uin.",Iba Jesús de camino cuando vio a un hombre ciego de nacimiento.
"Anakaja jaashajiraale pütchi shiimüin, süka shii'iranajaaitpain jukuaippa nütüma Maleiwa akumajakai kasa süpüshua. Je joolu'u shiainjatü kee'ireeka jaa'in tü nüchekakat jüpüleerua. Je süma'inru'u koo'omüin aleewain jia nümaa Maleiwa, a'wanajaasü tü jukuaippakat shi'ipa'aya nütüma süpüla müinjatüin aka shia nukuaippa.","y conviértanse en nuevas criaturas que van renovándose sin cesar a imagen de su Creador, en busca de un conocimiento cada vez más profundo."
Anteerü tei palitchon ka Ꞌi,En pocos días viene mi mama
"Namakalaka nayakana nümüin:—Pia jemeikai sümaa kaainjalain, e'rüiyaakai aa'in wayumüin, ekirajeekai waya, pu'una yaajee —namakalaka nümüin sünain najünajaain sulu'ujee tü ekirajüleekat.Achiajaanüshii na laülaayuu judíokana nütüma Jesús saaliijee nayouktüin nünüiki","Ellos replicaron:—¿Es que pretendes darnos lecciones a nosotros, tú, que de pies a cabeza naciste envuelto en pecado?Y lo expulsaron de la sinagoga.Ceguera espiritual de los judíos"
"Jüntai aliika yaa k oleejialu'umüin, eikünajana ji a sünain alijunaiki","Hoy en la tarde vengan a la escuela, tenemos clase de español"
Narütkaakalaka wane wayuu fariseoirua nünainmüin Jesús süpüla nasakirayaainjachin nia shii'iree niweetirüin wane pütchi kasalajanajatkat nümüin natüma sünain maa:—¿Anasü müleka nuu'ulaale nu'wayuuse wane wayuu saaliijee kasa eekai eein ne'e? —namakalaka na fariseokana nümüin Jesús.,"En esto, se le acercaron unos fariseos que, para tenderle una trampa, le preguntaron:—¿Le está permitido al hombre separarse de su mujer por un motivo cualquiera?"
"Je chi Yolujaakai, chi e'ike'erapü'ükai naya süka alawaa, ojutünüshi shirokumüin tü sikikat makat aka saa'in laa eekai sa'ajünüin alu'u “azufre”, eere nujutünüin paala chi wanülüü kasipalakai nikiinain oo'ulaka chi wanülüü e'ike'erüikai wayuu. Mülieena naya sütüma tü sikikat waneepia so'uka'i je sa'wai süpüla juyakat süpüshua.Asakiijünüsü nütüma Maleiwa tü ouktüsükalüirua","Y el diablo, el que los había seducido, fue arrojado al lago de fuego y azufre donde, en compañía de la bestia y del falso profeta, sufrirá tormento por siempre, día y noche sin cesar.La hora del juicio"
"Nekerotkalaka paülü'ümüin sünain yootüin naya, eejatüle jutkatüin wainma wayuu nüpüla.",Entraron en la casa conversando y Pedro dijo a las numerosas personas que encontró reunidas allí:
"Peenajaa chi püshi kai, püsakirapan nüntajachin sünain tü akotchajawaakaa","Llama a tu papá, le preguntas si viene para la reunión"
"Shiasa naakatapa shirouse tü Ishikat, ojuittüsü wane sümüsain miyo'u ma'i maa aka sümüsain siki. Je süka kojoin ma'i tü sümüsain ojuittakat sulu'ujee tü Ishikat, epiyuushijaasü chaa iipünaa sütüma je oukuushi chi ka'ikai sütüma.","Abrió lo profundo del abismo, y de sus profundidades, como de un horno gigantesco, salió una densa humareda. El sol y el aire se oscurecieron a causa del humo del abismo,"
"Shiimain sünain nuwoutisaajapü'üin Juan wayuu süka wüin, alu'ujasa'a jiakana, alateerü sünain anain jükuaippa tatüma. Süka jamüin, so'uweena palit ka'i, woutiiseena jia nüka chi Naa'inkai Maleiwa sükajee nikeroleechin sulu'u jaa'in.Ayalere'ennüshi Jesús sirumalu'umüin","porque Juan bautizaba con agua, pero ustedes serán bautizados con el Espíritu Santo dentro de pocos días.; Jn"
"Nnojoliishii süpüshin naya tü manoujainsatkalüirua, maa aka tayakai sünain nnojolin süpüshinya.","Como yo no pertenezco al mundo, tampoco ellos pertenecen al mundo."
Nümataalakalaka chi nashikai yaa: Anakaja'a amülouitaale paala naya.,Entonces dijo su padre: Sería bueno si se perdieran.
"Wanaa sümaa yaain Jesús sulu'u nipia chi laülaashikai, chashi Pedro joyotüin anooipa'a sulu'u tü paatiakat. Sürütkaakalaka wane majayüt nünainmüin, tü nüchepchiakat chi laülaashikai napüleerua na sacerdotekana.","Entre tanto, Pedro estaba abajo, en el patio de la casa. Llegó una criada del sumo sacerdote"
"Tamüshii paala jia: Nnojotsü jütüjaain aa'u tü alatajateetkat jümüin mapeena. Maa aka tü mannuuyakat watta'a maalü sünain kerashiin tü alamakat sütüma je soosojooin ja'ipa ka'i, akaajaa wayakana, palit ka'i sünain katüin wo'u, je oukteena waya mapeena.","¿saben, acaso, qué les sucederá mañana? Pues la vida es como una nube de vapor, que aparece un instante y al punto se disipa."
"Chi wayuu eekai nünoujain tanain sünain nuwoutisaajünüin, o'ttaajeechi tatüma. Alu'usa chi eekai nnojolin nünoujain tanain, kasalajaneerü nümüin naainjala.","El que crea y sea bautizado, se salvará; el que no crea, será condenado."
"Tamüshii paala jia: Wanaa sümaa juchuntüin nümüin Maleiwa, müleka jünoujüle sünain naa'inrüinjatüin tü jüchuntakat, shiimüin sünain naa'inreerüin —nümakalaka Jesús namüin na nikirajüinkana.¿Jara koonoloka Jesús?","Todo cuanto pidan orando con fe, lo recibirán.La autoridad de Jesús"
A’ürülaasü n aa’in wayuu Maiko’u jana a ka cho’ujaain  namuin kara-louta wayuunaikimaa jatü nüshajala Piipa.,"Los wayuu de Maicao se pusieron insistentes, porque a ellos l es hace falta el libro sobre wayuunaiki que escribió Pipo."
"“Mayaasüje, ‘Senyotkalee, kojutüshi pia watüma’ jümüin tamüin, müleka nnojorule jaa'inrüin tü nüchekakat jüpüleerua chi Tashikai chakai iipünaa, nnojoleena ekerotüin jia cha'aya eemüinre nuluwataain.","No todos los que dicen: «Señor, Señor» entrarán en el reino de los cielos, sino los que hacen la voluntad de mi Padre que está en los cielos."
"Je müsia tü sükulaatsekat, aainjuushi süka wane kakuuna kanüliasü “jaspe”. Oo'ulaka tü pueulokat, aainjuushi süka ooro anasü, jorottokalaka ma'i shia maa aka saa'in rouya.","Toda la muralla era de jaspe, y la ciudad, de oro puro semejante a límpido cristal."
"Tayakai, taya chi pan ashakatakai chajee nüma'anajee Maleiwa. Nnojoishi taya müin aka saa'in tü eküülü kanüliakat ‘maná’ nekapü'ükat na jutuushikana. Mayaasüje neküin shia, ayatshi'iya ouktüin naya. Otta chi eekai niküin tü pan iipünaajeejatkat, eejeechi nümaa Maleiwa süpüla ka'ikat süpüshua”, nümakalaka Jesús namüin.","Este es el pan que ha bajado del cielo, y que no es como el que comieron los antepasados y murieron; el que come de este pan vivirá para siempre."
"Jesucristo, kanüliashi “Pütchi” münüin. Eetüjü'iya nia paala sümaiwa nnojolüiwa'aya kasain eein soo'opünaa tü mmakat. Nümaatüjü'iya Maleiwa sünain wanaawain nia nümaa.",En el principio ya existía la Palabra;y la Palabra estaba junto Dios y era Dios.
"Shia jüshataka ne'e tü kasa naa'inrakat chi jüshikai jüpüleerua —nümakalaka namüin.—Nnojoishii waya müin aka saa'in tepichi ajunalaa. We'raajüin chi Washikai, nia chi Maleiwakai nümüiwa —namakalaka nümüin.Nüchooinkana chi sülaülakai yolujaa",Ustedes hacen las obras del propio padre de ustedes.Ellos le contestaron:—Nosotros no somos hijos ilegítimos. Nuestro padre es únicamente Dios.
