arh,esp
Ʉweri ingʉ neyka neki du chuyari ingumʉn sʉmʉ ne nʉnki dugwi zʉndi chu'nʉnno; ʉwe'ki ingʉ neyka kineki du chu' gun nʉndi eygwi ingumʉn sʉmʉ nanʉnnʉnkʉri beri du chwʉnno.,"El que es fiel en lo poco, también será fiel en lo mucho; y el que no es fiel en lo poco, tampoco lo será en lo mucho."
"Ey anawi nʉngwa Jesuri ikʉnʉ anachusaki nuse'ri, kʉriwiya ɉinasin na'ba acheynʉnke' winʉkʉno'kwʉn nu'na ɉinasin i'ba'gwi rinariri: —“Ga'kʉnamʉ ʉnkʉwasi nʉwasayʉbari ¿Azi gwa'kwa gwasiri ey nʉyowkwe?” winʉkʉyana.","Cuando Jesús se quedó a solas, los que lo rodeaban, junto con los Doce, le preguntaron por el significado de las parábolas."
Sakuku a'zasisʉn keywʉ ga'siri: —“¿Má ki Mesiari nʉnʉnkwe kwa i'ngweygwi iwa'kamʉki niwikao?” key a'zasisʉn winga'sana.,y los envió a preguntar al Señor:—¿Eres tú el que tenía que venir o debemos esperar a otro?; Jn
"Ey uye'ki wertʉ winchuya ɉinari, gunamʉ eykʉ kinkumaye'ri tónaɉuri du kawi winpʉ' unaɉuri inʉ neki a'wesu'kʉchʉ nari ʉnwinga'sa zʉn una.","Pero ellos le echaron mano al criado, lo golpearon y lo mandaron de vuelta con las manos vacías."
"Uye'ri Jesuse' keywʉ winʉkey ie'ri: —“Aseykumʉyari ʉya ingʉ tá wazoyʉn mika'w neyka ki ey ayo, miwichʉka gundi Niwipawri profeta Isaía ga'kʉnamʉ a'wesi a'sana yeykari tá yeyka nanu'kinʉnno:‘Ema powruri du gun winʉwasa'ino,ʉwe'ki ʉnhanugwese' kinkiri peykʉ winnakʉchʉ zʉn gun ey riyʉndi,",Ustedes se apartan de los mandatos de Dios por seguir las tradiciones humanas.
"kagumu umún awutari rekumana, awú rekumana neykasin,-jwi sumu unnikumuya chwun nusi, uyaba ingu kagusi, kagumu- awé- rekumana- windinunnisana (provincia), igunámusi zweingwa ni. sakuku dikin winazuna umún awutari rekumanaba zanu (miembros de las asambleas departamentales), awú rekumanaba (concejales) neykasin, azey azey emakin wésuk wa winízuna ni.",el departamento y los municipios aportarán a las provincias el porcentaje de sus ingresos corrientes que determinen la asamblea y los concejos respectivos.
"Pedru nari Juansindi eyki kingwi ikʉ winʉmasayʉn rinuse'ri saserdoti ɉina, sadusew ɉina awiri Niwipaw urakʉ chwʉya soldadu zʉ sakuku nenʉ́n keywʉ kinkumana.","Aún estaban Pedro y Juan hablando al pueblo, cuando se presentaron allí los sacerdotes, el jefe de la guardia del Templo y los saduceos."
"Ey awi ikʉ chuye'ri chʉwí keywʉ kʉni'na, inʉri wina'rigutʉnna, kware'riwanu neyka, chiwa chwízʉna ʉnku nari chukumana zana zanay a'zanʉn nusirib,","Al ver a toda aquella gente, se sentía conmovido porque estaban maltrechos y desalentados, como ovejas sin pastor."
"Ʉweri eyma gunamʉ a'mʉkanu' nʉnnari, o'kay twí zʉnarigʉn a'wite ú, kuke' kʉzari ʉnhamawaki zanʉngwekʉ gwa'na”.I'ngwi powru tʉgʉnsa katigu a'chanʉngwa","Y a este criado inútil arrójenlo fuera, a la oscuridad. Allí llorará y le rechinarán los dientes».El juicio final"
Jesuri azikí kineki yu'kʉchʉ gun nare'ria Pilatuse'ri arunhá ɉumena a'kusana.Jesuri ʉnwichʉngwa nari ʉndigagu'na(Mt. :-; Luk. :-; Jn. :-:),"Pero Jesús no contestó, de manera que Pilato se quedó extrañado.Jesús sentenciado a muerte"
"Ey awi ó kʉzʉnna ana'yunaki nʉngwari, Pabluri, Jesú tá wina'chwana ɉina yow winʉkʉkariri, tá me'zʉn uneykari chusu nari zweykwa winʉkey zéyzéy wina'kusi winʉmasay nʉngwari ikʉse' ʉndinha'sisiri Masedonia ʉnzoyana.","Cuando se aplacó el alboroto, Pablo mandó llamar a los discípulos para infundirles ánimo. Después se despidió de ellos y partió para Macedonia."
"Awi Simeondi José awiri Mariasin rimasayʉn nuse', Anari aya'ba'gwi nasiri, Niwipaw awʉnkawa rekʉkusi amaseynariri, Israeri ɉina Jerusalén iakwa unandi wina'rizari winiwa'kʉn nuga ɉinari, gʉmʉsinʉ Jesú zakʉwinʉka'chosi zʉn winʉmaseyna.José awiri Mariasindi i'mʉnʉ eygwi Nasaré ʉndina'na","Se presentó, pues, Ana en aquel mismo momento alabando a Dios y hablando del niño a todos los que esperaban la liberación de Jerusalén.El regreso a Nazaret"
"ey awi ingʉ ɉiwʉ bʉkʉna ka' a'nikwʉya Kawda za'kinuga zʉn a'say kazagichi, ingʉ awʉ' buntikʉnʉ kʉwisʉya'me kuké kindi barku ingiti kawa gukʉkwey nisin.","Pasamos a sotavento de Cauda, una pequeña isla a cuyo abrigo logramos con muchos esfuerzos recuperar el control del bote salvavidas."
"Ey awi Juandi pinna ɉwakʉsʉn nuga genʉndi, Jesú ɉwa kʉsa gwi una, ey awi Jesuri Niwipawsin rimasayʉn nuse'ri ku'nawarigʉndi kumʉsena awiri,","Un día, cuando todo el pueblo se estaba bautizando, también Jesús fue bautizado. Y mientras oraba, el cielo se abrió"
"Inʉ miwise'ri, dunari ana'nu neki, gʉmʉsinʉse'ri inʉri duna awesʉkwa na miwe'rizʉnari nanu'kinó, ey awʉyaki Niwikakʉ warinzanʉse' nʉnkʉri Anugwe Duna miwe'weri awkinʉnno, ʉnka'sisa awʉyase'ri winʉkʉyana”.Jesú awiri Belsebusin(Mt. :-; Mar. :-)","¿O si le pide un huevo, le dará un escorpión?"
"Iwa Reuel zʉ gʉmʉsinʉ ɉinari, Nahat, Zéra, Samá awiri Mizá; ema ɉinari Basemat Esaú zʉ kʉsaw tana winarukʉn nuga nʉnna.","Los hijos de Reguel fueron: Nájat, Zéraj, Samá y Mizá. Estos fueron los descendientes de Basemat, mujer de Esaú."
"Ey awi soldadu ɉinase'ri winchwa uye'ri, chowchu ʉnwinʉkʉnasi deydey wina'rizari gunti, ʉndiwichanay rinʉnna.",Los soldados que guardaban el sepulcro se echaron a temblar de miedo y se quedaron como muertos.
"Ey awi ʉnzʉkwaba'ri gugín keywʉ gun anichore'ri, Jesuri kʉriwiya ɉinasin winzʉngwa nari keywʉ winasie'ri,","Cuando llegó la hora, Jesús se sentó a la mesa junto con los apóstoles."
"Ʉweri eymí gwi nari, kʉn dunari, dunagwi mʉga gun nʉndi, ʉwe'ki kʉn dunanu' neykari du nanu' neykagwi mʉgari nanu'kinó.","Todo árbol sano da buenos frutos, mientras que el árbol enfermo da frutos malos."
"Ema ɉinari Esaú tana rinʉnna, sakuku rinanʉn nu'na, ikʉnha winza'kinugaygwi, powruri ɉwa a'nikuya nʉnna: Timná, Alwá awiri Jetet winza'kinuga nʉnna","Estos son los nombres de los jefes de tribu de Esaú según su clan, región y nombre: Timná, Alvá, Jetet,"
"Awi nʉngwa Elifa zʉ gʉmʉsinʉ ɉinari: Temán, Omar, Sefó, Gatam awiri Kena win za'kinu'na.","Los hijos de Elifaz fueron: Temán, Omar, Sefó, Gatán y Quenaz."
"Ʉweri tá nánʉya ɉwa'kumu' na'me miwika'sʉn nu'kwa neki nanu' nari, ey ʉnɉwa'kumʉyame' ɉumena miwika'siri tá nanʉya'ba pari, tá nanu' neyka a'chonʉya ná miwe'zʉna neki nanu' gun nʉndi.","En cuanto a ustedes, han sido consagrados por el Santo y gozan de un pleno conocimiento."
"Ey gun awʉndi, ikʉ zʉ Gʉmʉsinʉ warinzanʉri ka'gʉmʉse' tʉnhʉya gwamʉ re'sʉkwey kʉnari ɉumamʉ kʉnʉnin kʉzanʉngwasiri, yanaɉu nʉngwa, a'mʉchi na'y neykari:—‘Ámʉsenaɉuri, bo' ʉnkʉrigisiri urakʉse' wʉ ʉnzori’” kʉyana.","Pues voy a demostrarles que el Hijo del hombre tiene autoridad en este mundo para perdonar pecados.Se volvió entonces al paralítico y le dijo:—Levántate, recoge tu camilla y vete a tu casa."
"saserdoti zʉ sakuku ɉina, awiri ley wina'rigʉnkwʉya ɉinari Jesú wingwaka winawiza wina'zari winrinhʉre'tase'ri ikʉri chowchow wina'kusʉya'me zʉn wina' ú nʉnna.","y los jefes de los sacerdotes y los maestros de la ley andaban buscando la manera de matar a Jesús, pues temían al pueblo.Judas traiciona a Jesús"
"Uye'ki gunamʉ mir moneda ipʉnna keywʉ nasiri asakukuri: —‘Tegwe má kinkiri inʉ ʉnnʉzariku' nʉnna'ba ʉnnʉtakagwi, nʉnkʉniku' nʉnín inʉ ʉnnʉnni'sagwi, ʉwa ni kinkiri ey na'zʉna'me,","Por último, llegó el que solamente había recibido un talento, y dijo: «Señor, yo sabía que eres un hombre duro, que pretendes cosechar donde no sembraste y recoger donde no esparciste."
Ey awi tʉkindi Saúl rey nari inʉ awʉn nu'nari Niwipawse' kingwi anigusiri Dawi keywʉ rey winʉkʉre'gowna na'nó. Awi emari Niwipawse' zaka'cho'sie'ri: —‘Dawi Isaí zʉ gʉmʉsinʉri nʉn anugwese' a'chuway nariri nʉn Inʉ unʉndi a'chuway kawi zʉn ʉwa nʉka'chonaki nuku'nó’ gwa'na gun nʉndi.,"Después Dios lo destituyó y les puso como rey a David, acerca del cual manifestó: He encontrado que David, hijo de Jesé, es un hombre de mi agrado, que cumplirá todo cuanto quiero."
eyma zana' gwi nari Niwipaw nʉnkʉri azey nari winʉnka'gu'na ɉinase' gun ɉwía seia gwamʉ ʉnka'sisʉndi ¿birin ki gwamʉ ʉnka'sikumʉyari wa'kʉndi gwa'sʉnno?,"Pues bien, ¿no hará Dios justicia a sus elegidos, que claman a él día y noche? ¿Creen que los hará esperar?"
"ʉya kowru nase' kingwi eygwi koga ware trigu a'chonʉyari buntikʉnʉse' swanay kawi ɉomʉ ɉomʉ kawa a'chonʉyari,","pero otras siete espigas, secas y agostadas por el viento solano, brotaban después de ellas"
"Ey awi Jesuri eygwi zoriwa a'zare'ri; i'ngwi cheyrwa kurenisi kinkumanáɉuri acheynʉn biwkʉnʉ kicho'siri: —“Niwiwiya duna, ¿Anugwe wichu' neyka nʉkʉnariri Niwipawsin ákwa kwʉnʉngwasiri azi nikamʉri nʉkawʉnno?” kʉyana.","Iba Jesús de camino, cuando vino uno corriendo, se arrodilló delante de él y le preguntó:—Maestro bueno, ¿qué he de hacer para alcanzar la vida eterna?"
"Ey uye' nʉngwari Jesuri asewa pan, mowga wakʉ na rigisanaɉuri warin wa'si Niwipawse' zeynari ni key awia awi nʉngwa re'wechiri kʉriwiya ɉinase' azey azey ikʉse' winʉkʉbasʉngwasi wina'we una, awi wakʉ gwakʉn ayeygwi awi pinnase' winʉkʉbasi gunti,","Luego él tomó los cinco panes y los dos peces y, mirando al cielo, pronunció la bendición, partió los panes y se los fue dando a sus discípulos para que ellos los distribuyeran entre la gente. Lo mismo hizo con los peces."
"Ey awʉndi ¿bema mowga rinʉnnari akakʉ yanay ano'kwanʉnno? winʉkʉyana. Uye'ri umʉn a'zʉna winyana”.Uye'ri Jesuse'ri:—“Ey ʉweri tá kinkiri, Romazey nari ɉumi winsisʉya ɉina awiri a'mia i'ngwi i'ngwi cheyrwa a'zʉna ɉina nʉnkʉri miwi gwasi minsa'gwi Niwipaw zʉ gowiernu warinzanʉ sikʉ winchonʉngwa na'nʉnno”.","Lo mismo le dijo el padre al otro hijo, que le contestó: «Sí, padre, iré». Pero no fue."
"Ʉwe'ki amʉsesiri núgwe ʉnki, mari nʉn nʉnʉka'mʉkari tetigu nʉnanʉngwasi minhʉnka'gu'narwa gun neri, ey awi iwa nʉchwʉya awiri eyki nʉchwʉngwa neyka zakʉna'cho'sʉngwasi zʉn mika'chonaki nu'kwari na'nó.","Anda, levántate y ponte en pie; me he aparecido a ti para hacerte mi servidor y para que des testimonio de haberme visto y de lo que aún tengo que mostrarte."
"Ey unige'ri, cheykʉna neki mowga cheyrwa ʉnkʉnisi nayʉn nu'nari, i'ngwiri ʉnwazoya unige' i'ngweygwiri ʉnchukuma zʉn ʉwʉngwa gun neri.",Dos hombres estarán entonces trabajando en el campo; a uno se lo llevarán y dejarán al otro.
Uye'ki ikʉnha'ri sanusi rizoyanaɉuri Troa ayekʉ niwinwa'kʉn nuse'.,Estos se nos adelantaron y nos esperaron en Troas.
"Iwa i'ngweygwiri zaɉuna a'nʉ tinʉn wa'nana kawari ga'kʉnamʉ duna kʉwaseykumʉye'ri e'kin kindi zéyzéy a'zari keywʉ ipʉnnari,",Otros son como la semilla que cayó entre las piedras: oyen el mensaje y de momento lo reciben con alegría;
"Esauri ma'keywa uga kʉgi' izare'ri Judit, Beerí hitita zʉ bu'gʉmʉsin kʉsa nisiri, Basemat i'ngweygwi hitita Elón za'kinuga zʉ bu'gʉmʉsin gwi zoyana.","Cuando Esaú tenía cuarenta años tomó por mujer a Judit, hija de Beerí el hitita, y a Besemat, hija de otro hitita llamado Elón."
El sapo y el compadre morrocoyo,Sapu murukónusin kunpari keywu winunkuyana
"Ey awi Rakeriri, Jakobuzey gʉmʉsinʉ kʉgosʉkwey nʉkʉnanu' ni gun a'zare'ri, azati Leari kari a'chwi keywʉ acheyrwari: —“Gʉmʉsinʉ nʉkʉnow, na'nʉnnige'ri ʉnwicha zʉn anʉngwani” kʉyana.","Cuando Raquel vio que no podía dar hijos a Jacob, tuvo envidia de su hermana y dijo a Jacob:—Dame hijos, porque si no, me muero."
"Eymí ani'nige' zʉndi kakʉ warinzanʉ zʉ gʉmʉsinʉri ana'nʉnno, á gun du winarunhʉya ɉinase' awiri du winarunhu neyka ɉinase' neki ɉwise' chwʉn gwa'sʉn nuga gun nʉndi, na'ba ɉewʉ gwakʉn du winarunhʉya ɉinase' awiri du winarunhu neyka ɉinase' neki kiwʉsʉn gwa'sʉn nuga gun nʉndi.",Pero yo les digo: Amen a sus enemigos y oren por los que los persiguen.
"Iwa Níniwe zanʉ gwakʉn emi akwʉn nuga Niwipawse' du regawʉnpʉnnʉge'ri kʉzʉn awʉyari kʉzʉn ʉwin gwi yʉn ʉmʉsesʉngwa gun neri, inʉri Jonase' ga'kʉnamʉ zakʉwinʉka'cho'sie'ri winde'rigʉnchona una gun nʉndi, iwa emi masin nuga nʉnkʉri Joná gwasi umʉn a'zʉnari nuku kinó”.Min umʉri migʉchʉ zʉn arampʉra gun nʉndi","La reina del Sur se levantará en el día del juicio junto con todos los que forman esta generación, y los condenará; porque esta reina vino desde tierras lejanas a escuchar la sabiduría de Salomón, ¡y aquí hay algo más importante que Salomón!"
akakʉsikʉ ʉnzoya una. Ey awi eykʉ mʉchey nikʉn nuse'ri akakʉse'ri chwá gun unari chʉwi keywʉ kʉnisi kwʉrenisi keywʉ tʉga'sʉn zoyanáɉuri arʉkʉmʉsi tun kʉtwisi nenʉ́n awi ta'sana.,"Inmediatamente se puso en camino para volver a casa de su padre. Aún estaba lejos, cuando su padre lo vio y, profundamente conmovido, salió corriendo a su encuentro, lo estrechó entre sus brazos y lo besó."
"Ey uye'ki, Lose'ri eygwi winʉka'gwa'sa kingwi gun uye' nʉngwa, Niwipaw zʉ gunamʉ ɉina warinzanʉri Lot zʉn urakʉn sey wina'nayʉngwa nari keywʉ richunna, ey uye' nʉngwari Lose'ri zamʉ dukawa kʉre'tasi keywʉri pan richʉ neyka wina'kowye'ri ikʉnha'se'ri wingey,","Pero Lot insistió tanto que se fueron con él y entraron en su casa. Les preparó comida, coció panes sin levadura y ellos comieron."
‘Mʉkʉse' zʉn ne tosiwʉnki nʉkuseynari a'wnʉnno’ arunhéy ey una.,"pues pensaba para sí misma: «Con solo tocar su manto, me curaré»."
Ey uye' nʉngwa ikʉnha'ri eymí gun winʉkeykumaye'ri zéyzéy keywʉ wina'rizanisiri Judári wina'zasana awʉngwa keywʉ winʉkʉyana.,"Ellos se alegraron y, a cambio, le ofrecieron dinero."
"Ey uye'ri Isaase'ri: —“Zamʉ nʉka'sa uwe, kʉnkʉnʉn pari inʉ nuna'na gey keywʉ ga'kʉnamʉ duna me'wesʉnʉngwa ni” kʉyana. Ey uye' nʉngwa Jakobuse'ri zamʉ a'kawa awiri winu a'kawa uye'ri Isaari zamʉ ga awiri winu a'ga awi nʉngwa.","Entonces su padre le dijo:—Sírveme de lo que has cazado, hijo mío, para que coma, y te daré mi bendición.Jacob sirvió de comer a su padre, y comió; también le sirvió vino, y bebió."
"ʉwe'ki ey awʉngwasi gun Niwipawri miwi nʉga'kumu'gwi sanusi, miwinkwa awiri misinamʉ ɉina ayeygwi ikwa awnʉngwa nari nʉga'si keywʉri, agutari neyka chʉká a'zari kingwi kwey zweingwasi nuga'sana zʉn gun ne kinkiri,",Por eso Dios me envió por delante de ustedes para salvarlos de modo admirable y asegurar su supervivencia sobre la tierra.
"ʉweri Abraan zʉ paw, awiri nʉkakʉ Isaak zʉ Paw, awʉnkawa ʉnkʉre'gʉwa nʉnna, nʉnsin nanu' nʉnʉndi, inʉkí kineki nʉna'wesu nari nʉnʉga'si zanu'nare, ʉweki Nʉpawri chʉwí gwi a'zʉnin nʉwanʉya'me nikamʉ ni'narwari nʉkʉchwizari na'me chʉwí nʉnkʉre'gawi seia'ri me'danari a'wnare” kʉyana.Jakoburi Labansin ga'kʉnamʉ winʉnkʉnchunhʉngwa winʉnkʉyana","Veinte años he estado en tu casa, y esto es lo que me ha tocado: trabajar catorce años a tu servicio por tus dos hijas, y seis años más por tu ganado; y tú continuamente me cambiabas el salario."
Uye'ri ikʉnha gunti ey winʉnkeyri. Niwipawse' ga'sana nari ɉwa'sana ni kʉyʉndi ey gun ʉndi ¿Yari tá izanu'ri nare' niwike'ykinʉnno?,¿De quién recibió Juan el encargo de bautizar: de Dios o de los hombres? ¡Respóndanme!
"‘Iwa má Belén, Judá ka'gʉmakʉ zanʉ,Judá sakuku rinari winde'gukʉn nuga ɉinari,awa'rin minha'chwʉn nuga neki nanu' gun nʉndi,inʉri Mase' pari kinkiri nʉpowru i'ngwi Israerikʉsanugwenʉya amʉsesʉngwa gun neri’a”.","Tú, Belén, en el territorio de Judá, no eres en modo alguno la menor entre las ciudades importantes de Judá, pues de ti saldrá un caudillo que guiará a mi pueblo Israel."
"Ʉweri profeta Danierise' a'sana ya ʉweykase'ri ʉnkúwʉsa a'wneyka. Miwiri Niwipaw urakʉn a'zʉna na'ba awʉwi'na Niwipawse' aguzanu' neyka ukumʉyari achwa a'wnʉnniko,","Cuando vean ustedes que en el lugar santo se instala el ídolo abominable de la destrucción anunciado por el profeta Daniel ,"
Uye' nʉngwari nʉndi: —‘¿Sakuku iwari azi nikʉnʉngwari no?’ keykwe'ri ari: —‘Mʉnʉ' ámʉsenaɉuri Damasku wʉ zori eymekʉri unikamʉ mikawa yow mikeykuma awʉngwa ni’ nʉkein.,"Yo pregunté: «¿Qué debo hacer, Señor?». El Señor me dijo: «Levántate y vete a Damasco. Allí te dirán lo que se te ha encargado realizar»."
"Awi i'mʉnʉri Niwipaw gwamʉ ʉnka'sikumʉyekʉ azwein nuse'ri, i'ngwi gaysinʉ gunamʉ nari keywʉ, anugwe gʉnsinna a'nisi, zari awʉngwa neyka wasay apaw ɉinari chʉnʉna ɉwí ʉnkʉmʉkanʉn gwa'sʉya keywʉ niwika'choriri.","Un día, cuando nos dirigíamos al lugar de oración, nos salió al encuentro una joven esclava poseída por un espíritu de adivinación. Las predicciones que hacía reportaban cuantiosas ganancias a sus amos."
"inʉri tá kinkiri Niwipaw zʉ gowiernu sikʉ yow inʉ ayey anʉnchonʉkindi i'mʉnʉ eygwi ema zamʉ ʉngʉn nukʉnʉngwa neki nanu' gun nʉndi” winʉkʉyanaɉu nʉngwari,",Porque les digo que no volveré a comerla hasta que tenga su cumplimiento en el reino de Dios.
"“Jakobu zʉ gʉmʉsinʉ ɉina,Israeri mi kakʉ miwimasʉya kano'kungwasi eygwi nʉcheynʉn nʉka'nakow.","Agrúpense y escúchenme, hijos de Jacob; escuchen a su padre Israel:"
Awi nʉngwari Jesú tá wina'chwʉya ɉinaa awiri aɉwa ikʉ eymí zʉnna rino'kwʉya ɉinari ingumʉn chowchu winʉkʉna'na.Niwipawri ga'kumana ɉinase' tá Inʉ arunhá mekusʉkweyka uni'na,"Como resultado de esto, la Iglesia entera y todos los que llegaron a saberlo quedaron sobrecogidos de temor.Los apóstoles realizan milagros"
"Ey unari eymʉnke'gwi kwʉya i'ngwiri Jesú tá wina'chwʉya winkwanari semana nánʉkin ikʉnha'sin achusʉkwa niwikey gwamʉ niwe'sisi, eymí awi kuké nʉngwari Roma powru umʉn zʉnekʉ akinkumayʉn.",En esta ciudad encontramos a algunos hermanos que nos invitaron a pasar una semana con ellos. Seguidamente nos encaminamos hacia Roma.
"Ʉweri tá neykari, akowna du ʉndinhʉre'bori nʉnnige'ri ema powruri, ikʉ Sodoma awiri Gomorra katigu a'chʉnna gwasi kinekib, katiguri eygwi umʉn zʉn a'chanʉngwa gun neri” zʉn kʉyana.Buni'gʉmʉ me'kukumʉkwa","Les aseguro que, en el día del juicio, Sodoma y Gomorra serán tratadas con más clemencia que ese pueblo.Anuncio de persecuciones"
"—“¡Kakʉ Abraan, gwamʉ renʉkʉre'si chʉwí nʉnhʉnkʉre'gawi Lásaro gunʉ zʉtekʉn re'tesiri kʉka' renʉkʉbechʉngwasi ga'sow, ema'bari ingamʉka' gey kuké rena'kusʉn renugin a'kʉnna!”","Entonces exclamó: «¡Padre Abrahán, ten compasión de mí! ¡Envíame a Lázaro, que moje en agua la punta de su dedo y me refresque la lengua, porque sufro lo indecible en medio de estas llamas!»."
"Uye'ki Bernawese'ri ga'kumana ɉinase' kuzori winʉkuwʉsiri: —“Sauluri íngunʉn Niwisakuku chwiri Sakukuse' amaseyna nari, ey anʉwa'ba pariri Damasku nenʉ́n chowchu kʉnaku nari Jesú zaka'cho'sʉn nu'na ni” gwasi waseyna.","Entonces, Bernabé lo tomó consigo y lo presentó a los apóstoles. Les contó cómo Saulo había visto al Señor en su viaje hacia Damasco, de qué manera le había hablado el Señor y con qué valentía había hablado en Damasco acerca de Jesús."
chokwʉse' a'si kwazoriri gaysʉnʉse ana'wekuma uye'ri ase'ri azakuse' anipʉnhasagwi una.,"Enseguida trajeron la cabeza en una bandeja, se la dieron a la muchacha y esta, a su vez, se la entregó a su madre."
"Uye' nʉngwari umʉn a'zʉnase'ri, ey ú, key ie' nʉngwa, Pabluri karerase' iachuna'ba nugwinnaɉuri Gúnʉsin nisi ikʉ te re'gawiri, hebrewsirigʉn winʉmasay emey winʉkʉyana:","Concedido el permiso, Pablo se situó en lo alto de la escalinata e hizo con la mano un ademán para conseguir la atención del pueblo. Se hizo un profundo silencio y Pablo comenzó a hablar en arameo:"
"Ey anʉwa'ba mowga José zʉ gʉmʉsinʉ ɉina Egiptu winkwakumanasin, kawʉ re'sie'ri Jakobu zʉ sinamʉ gunti koga uga rini'na.Jakobu zʉ sinamʉ ɉinari Gosén ʉnwinkinkumana","Con los dos hijos de José que le nacieron en Egipto, el total de miembros de la familia de Jacob que emigró a Egipto ascendió a setenta personas. Encuentro de Jacob y José"
hitita ɉinase'ri:,Los hititas le respondieron:
"Niwipaw gwamʉ ʉnka'sisʉn anu'nige'ri, Niwipaw winɉwa'su neyka zana, gari asayri ga'kʉnamʉ ʉya kingwi eygwi ya, eygwi ya, unige'ri Niwipawri na'no'siza na'kinʉnno wina'zʉna zana neki a'w nánʉkwa.","Y al orar, no se pongan a repetir palabras y palabras; eso es lo que hacen los paganos imaginando que Dios los va a escuchar porque alargan su oración."
"Ey uye'ri kʉriwiya ɉinari, Jesuri Juan Bautista zaka'cho'si ey yu'nʉnno zʉn wina'zʉnna.Jesuri i'ngwi gʉmʉsinʉ anugwe gʉnsinnase' agikuya du a'kusana(Mar. :-; Luk. :-)",Entonces los discípulos cayeron en la cuenta de que Jesús estaba refiriéndose a Juan el Bautista.Curación de un muchacho poseído por el demonio
"I'ngwi Niwipaw zʉ Gunamʉ warin zanʉ, anugwese' ɉumʉ a'sʉngwa nari ʉya'ba keywʉ ka'chunna.",Entonces se le apareció un ángel del cielo para darle fuerzas.
"—“Niwipaw ku'nawakʉ zanʉ awʉnkawa rekʉkumʉyʉn,iwa ikʉ ka'se' zanʉ, Niwipawse' aguzʉna ɉinari, tanʉ zanamʉ” winʉkʉnanʉngwa ni.",—¡Gloria a Dios en las alturas y paz en la tierra a los hombres que gozan de su favor!
"pin eyma ka'gʉmʉ nʉchuyeykari nʉn yow me'we zʉn awnʉngwa gun nʉndi, ey unige'ri ákwa mazey awiri mi tana ɉinazey nánʉngwa ni”.",Toda la tierra que contemplas te la daré a ti y a tu descendencia para siempre.
Ey uye' nʉngwari Isaase'ri du kawi zeywamʉ winisa awiri zamʉ nenʉn kʉɉosi wina'kowna.,Isaac les ofreció un banquete y ellos comieron y bebieron.
"Nari nʉngwari pin nʉnase' dukʉchʉ Demetriwri gun zaka'cho'kumanʉndi tá nʉnase' gwakʉn ayeygwi. Niwi gwakʉn du gwi zaka'cho'kumʉya gun nʉndi, má gwakʉn tá ey ayʉn nugindi eygwi me'zanu' kinó.Anasisana","En cuanto a Demetrio, todos, y la misma verdad lo confirma, dan testimonio a su favor. Un testimonio al que sumamos el nuestro, y tú sabes que nuestro testimonio es digno de crédito.Saludos finales"
"Eymí zʉna awa'se'ri, ikʉri mowgá ɉumenʉn kʉzariri, Niwipawri ikʉri eymí nikʉngwa nari ɉumamʉ a'wena na'me'ri na'nʉnno, wina'rizari awʉnkawa windekʉkusana.Matewri Jesusin ʉnzoyana(Mar. :-; Luk. :-)","Los que estaban allí presentes quedaron sobrecogidos al ver esto, y alabaron a Dios, porque había dado tal autoridad a los humanos.Jesús llama a Mateo"
Kanaán zʉ kakʉ Kamse'ri akakʉ tikiriri gun chuye'ri ʉnkuya ɉina ga'kʉyʉn zoyana.,"Cuando Cam, el padre de Canaán, vio a su padre desnudo, salió a contárselo a sus dos hermanos."
"Ey anawi Estewʉn ʉnwichakiri; Jesú tá wina'chwʉya ɉinari ʉyachʉka'gwi buni'gʉmʉ wina'kukumʉya'me i'ngwiri Fenisia, Chipre awiri Antiokía ayarigʉn nenʉ́n winkichi rizoyana. Ey awi eymʉnkekʉri judíw ɉinase' zʉn ga'kʉnamʉ dunari winʉwiri ʉɉwase' kinkiri winʉke'y zʉn rinʉnna.","Los creyentes que se habían dispersado a raíz de la persecución desencadenada en el caso de Esteban, llegaron hasta Fenicia, Chipre y Antioquía, anunciando el mensaje únicamente a los judíos."
Ey awi Damasku zori sinagoga nugay ikʉ Íngunʉ Abítia tá wina'chwi rizweyn nuga ɉina cheyrwa kwa a'mia neki chwanige'ri ʉya tosiri Jerusalén kʉnse' kʉpasʉn unakʉkwey kʉnanʉngwazey nari sakuku ɉina paperi winʉnka'sisana.,"y le pidió cartas de presentación para las sinagogas de Damasco. Su intención era conducir presos a Jerusalén a cuantos seguidores del nuevo camino del Señor encontrara, tanto hombres como mujeres."
"Ey uye' nʉngwa samayʉri i'ngweygwi re'kwʉyase' anʉnkʉre'tonari, ayeygwi ʉnwicha gwi zʉn anuna.",El segundo
"iwari, nʉpaw nʉnha'witenʉge'ri, bemaki neki akeynakʉ nʉnhipanʉngwasiri emey ni'ni'kwe' du nanu'kinʉnno” keywʉ a'zariri.","¡Ya sé qué voy a hacer para que, cuando deje el cargo, no falte quien me reciba en su casa!»."
